timestamp,joystick_throttle,joystick_direction,distance_L,distance_C,distance_R
1744231420.8461300,-1.0,0.0,213.24,884.96,192.18
1744231421.3853500,-1.0,-0.2,251.06,773.21,177.13
1744231421.8238100,-1.0,0.0,262.26,703.0,166.83
1744231422.361810,-1.0,0.0,256.78,592.31,153.17
1744231422.9084300,-1.0,0.0,273.1,477.38,1781.48
1744231423.3537300,-1.0,0.36,280.95,387.63,1652.27
1744231423.9108300,-1.0,0.51,380.22,2300.89,1643.16
1744231424.3661400,-1.0,0.43,380.22,1026.59,902.62
1744231424.9063300,-1.0,-0.03,204.57,1035.06,199.58
1744231425.352360,-1.0,-0.58,380.96,1395.08,167.28
1744231425.8944300,-1.0,0.0,263.81,1270.13,182.65
1744231426.335920,-1.0,0.25,270.89,1186.1,220.1
1744231426.877010,-1.0,0.02,245.29,1085.68,214.13
1744231427.4174700,-1.0,-0.13,266.39,967.31,201.99
1744231427.8583700,-1.0,-0.01,298.98,869.54,194.84
1744231428.3989000,-1.0,-0.17,342.73,768.46,225.26
1744231428.8376300,-1.0,0.0,354.46,666.04,153.7
1744231429.3786800,-1.0,0.05,388.77,552.24,141.64
1744231429.9241400,-1.0,0.44,432.03,450.43,1456.79
1744231430.3756000,-1.0,0.43,612.64,1309.5,1422.32
1744231430.9167000,-1.0,0.01,306.38,1139.69,140.78
1744231431.358290,-1.0,-0.28,286.34,1235.54,135.34
1744231431.8995000,-1.0,0.0,285.16,1143.5,146.3
1744231432.3404200,-1.0,0.0,274.9,1051.7,159.02
1744231432.880930,-1.0,0.0,270.81,953.69,165.07
1744231433.6212000,-1.0,0.0,275.59,828.53,164.82
1744231434.1596900,-1.0,0.0,289.0,716.66,148.02
1744231434.5978300,-1.0,0.0,305.48,632.71,143.56
1744231435.136570,-1.0,0.0,347.06,517.82,313.21
1744231435.5752300,-1.0,0.0,389.92,430.27,370.62
1744231436.125170,-1.0,0.56,442.87,2109.08,334.35
1744231436.6766200,-1.0,0.01,442.87,1094.43,222.48
1744231437.1191200,-1.0,-0.21,221.17,1375.99,180.28
1744231437.661480,-1.0,-0.23,226.48,1276.22,187.15
1744231438.1039200,-1.0,0.01,210.54,1180.17,198.07
1744231438.6443500,-1.0,0.05,197.94,1067.03,219.53
1744231439.0840700,-1.0,0.07,180.61,990.16,223.05
1744231439.623760,-1.0,0.07,165.97,876.25,238.3
1744231440.1623900,-1.0,0.06,146.87,772.06,250.16
1744231440.6003200,-1.0,0.16,140.94,670.66,244.39
1744231441.1381600,-1.0,-0.27,152.68,565.41,226.77
1744231441.574940,-1.0,-0.19,170.75,483.06,218.84
1744231442.116180,-1.0,0.02,170.38,368.94,1040.46
1744231442.6565600,-1.0,0.94,162.78,261.52,1036.53
1744231443.1096600,-1.0,0.01,583.03,1552.79,1213.66
1744231443.6564400,-1.0,-0.7,230.57,1470.03,855.8
1744231444.1034700,-1.0,0.0,219.41,1156.62,1243.47
1744231444.6666400,-1.0,0.63,219.41,1031.62,1542.82
1744231445.1076300,-1.0,0.01,109.17,1204.62,281.76
1744231445.6482800,-1.0,-0.42,160.98,1110.38,244.96
1744231446.088330,-1.0,0.0,162.04,1025.2,237.11
1744231446.6278000,-1.0,0.0,167.11,931.12,236.42
1744231447.1665900,-1.0,0.0,170.59,808.09,243.53
1744231447.6048200,-1.0,0.0,165.35,733.83,254.94
1744231448.1426500,-1.0,0.33,156.24,625.39,249.14
1744231448.5799700,-1.0,0.01,180.85,539.53,253.59
1744231449.1344400,-1.0,-0.5,180.85,436.94,1082.57
1744231449.577280,-1.0,0.01,208.25,343.3,1230.3
1744231450.1214600,-1.0,1.0,199.29,243.62,1611.3
1744231450.6688800,-1.0,-0.05,191.2,1716.63,772.31
1744231451.1187200,-1.0,-0.66,1361.31,947.72,779.99
1744231451.6619300,-1.0,0.0,267.54,1553.41,150.51
1744231452.1017900,-1.0,0.31,256.66,751.25,175.82
1744231452.6438100,-1.0,0.01,250.24,1327.41,177.54
1744231453.0851400,-1.0,0.01,263.04,1245.02,170.92
1744231453.6266300,-1.0,-0.02,352.3,1142.92,149.94
1744231454.167880,-1.0,-0.44,415.84,1022.26,130.11
1744231454.6078200,-1.0,0.0,347.76,933.86,146.59
1744231455.147470,-1.0,0.07,331.16,820.76,168.42
1744231455.586290,-1.0,0.02,333.41,721.4,177.7
1744231456.1248000,-1.0,0.03,341.14,605.28,183.96
1744231456.6703900,-1.0,0.31,351.32,488.38,1506.71
1744231457.116790,-1.0,0.34,601.23,410.69,1480.26
1744231457.6693300,-1.0,0.34,570.44,1500.82,1465.33
1744231458.116050,-1.0,0.01,273.63,1378.32,924.54
1744231458.657570,-1.0,-0.05,237.28,1239.3,178.85
1744231459.0984000,-1.0,-0.09,245.74,1158.17,167.4
1744231459.6389300,-1.0,-0.24,283.15,1058.24,144.95
1744231460.0788400,-1.0,-0.14,307.12,977.94,135.01
1744231460.6258400,-1.0,0.0,308.1,891.17,136.24
1744231461.1654500,-1.0,0.0,402.35,789.52,130.72
1744231461.6062,-1.0,0.01,381.33,694.46,135.42
1744231462.1439800,-1.0,0.01,323.51,585.32,131.25
1744231462.5825600,-1.0,0.01,335.29,490.99,363.26
1744231463.1210000,-1.0,0.01,360.23,378.14,410.32
1744231463.659000,-1.0,0.47,381.49,278.45,413.43
1744231464.1028700,-1.0,0.44,493.69,1220.16,392.29
1744231464.6454400,-1.0,0.02,139.1,1435.52,261.12
1744231465.0873700,-1.0,-0.23,166.54,1351.13,240.79
1744231465.6289500,-1.0,0.0,203.38,1237.95,228.65
1744231466.1697700,-1.0,-0.11,263.81,1121.33,153.99
1744231466.609870,-1.0,-0.13,263.73,1042.42,128.02
1744231467.1493600,-1.0,0.0,278.29,933.86,103.33
1744231467.588070,-1.0,-0.32,306.79,846.11,84.52
1744231468.1263000,-1.0,0.0,311.12,733.46,74.95
1744231468.6638400,-1.0,0.33,311.25,614.56,71.72
1744231469.1008100,-1.0,0.02,324.49,528.24,57.78
1744231469.6422100,-1.0,0.02,373.19,431.83,841.25
1744231470.0949100,-1.0,0.46,534.95,1566.33,1372.43
1744231470.646890,-1.0,0.02,534.95,1292.78,200.89
1744231471.0880300,-1.0,0.0,229.84,1188.11,185.02
1744231471.6284800,-1.0,0.05,225.42,1093.73,172.02
1744231472.1676800,-1.0,-0.36,247.91,853.43,160.61
1744231472.6080600,-1.0,0.0,279.23,909.9,162.08
1744231473.1475000,-1.0,0.08,242.18,806.98,179.62
1744231473.5856500,-1.0,0.07,232.17,722.63,171.77
1744231474.124260,-1.0,0.01,237.56,618.28,170.55
1744231474.6617700,-1.0,0.01,261.07,510.29,159.67
1744231475.1075,-1.0,0.01,330.95,417.27,1693.12
1744231475.6574500,-1.0,0.36,330.95,343.67,922.25
1744231476.1177800,-1.0,0.42,417.43,1534.15,1321.32
1744231476.661050,-1.0,0.02,171.98,1530.88,273.55
1744231477.103480,-1.0,0.02,160.86,1446.56,261.61
1744231477.6455500,-1.0,-0.32,183.84,1322.38,243.04
1744231478.0869100,-1.0,0.0,201.01,1133.93,239.94
1744231478.635930,-1.0,0.04,1588.32,1115.65,248.52
1744231479.0761900,-1.0,0.04,212.58,1017.56,255.15
1744231479.6160800,-1.0,0.02,227.42,902.33,260.99
1744231480.1552000,-1.0,0.02,239.69,778.15,261.32
1744231480.5936600,-1.0,0.02,253.14,681.74,249.14
1744231481.1318000,-1.0,0.02,289.29,578.29,236.09
1744231481.5736700,-1.0,0.05,320.16,484.65,905.77
1744231482.1188300,-1.0,0.32,361.87,389.87,1508.35
1744231482.673100,-1.0,0.36,519.98,1826.95,1480.91
1744231483.124800,-1.0,0.01,655.16,1124.07,1651.33
1744231483.666740,-1.0,0.01,182.08,1307.26,251.75
1744231484.1072200,-1.0,0.01,170.3,1084.49,262.71
1744231484.6479200,-1.0,0.01,173.61,1110.66,250.57
1744231485.0906700,-1.0,-0.26,184.04,1026.88,242.02
1744231485.6304900,-1.0,0.01,192.18,899.92,238.71
1744231486.0712400,-1.0,0.04,197.7,875.14,247.62
1744231486.6101400,-1.0,0.02,198.43,764.99,253.39
1744231487.149270,-1.0,0.26,201.54,655.32,260.87
1744231487.5868200,-1.0,0.01,215.16,564.76,239.04
1744231488.1254700,-1.0,0.02,263.2,459.96,456.85
1744231488.6640800,-1.0,0.36,306.87,376.5,478.28
1744231489.107470,-1.0,0.38,447.24,967.14,434.16
1744231489.6680200,-1.0,0.31,447.24,1537.21,1339.27
1744231490.1104400,-1.0,0.0,189.03,1351.05,208.41
1744231490.653010,-1.0,-0.36,219.98,1316.74,184.33
1744231491.0949800,-1.0,0.0,228.0,1236.44,171.61
1744231491.6364300,-1.0,0.04,219.29,1124.28,184.0
1744231492.076260,-1.0,0.04,204.98,872.73,199.05
1744231492.6159300,-1.0,0.18,191.56,946.7,220.47
1744231493.1547500,-1.0,0.23,172.88,819.9,221.45
1744231493.5931900,-1.0,0.01,172.35,728.31,212.38
1744231494.1308100,-1.0,-0.34,182.85,619.42,203.05
1744231494.5679800,-1.0,0.0,185.68,535.07,208.7
1744231495.1092400,-1.0,0.46,180.61,428.11,1014.53
1744231495.6658700,-1.0,0.46,180.61,878.37,1257.86
1744231496.1258800,-1.0,0.01,180.61,1279.78,1296.67
1744231496.6678200,-1.0,0.01,237.89,1362.82,130.27
1744231497.1069700,-1.0,-0.28,232.25,741.11,147.12
1744231497.6485100,-1.0,0.0,263.12,1169.46,136.81
1744231498.085870,-1.0,0.0,168.91,555.19,120.29
1744231498.6258200,-1.0,-0.06,291.62,982.84,107.5
1744231499.1650700,-1.0,-0.15,233.39,874.32,98.17
1744231499.6039100,-1.0,-0.05,319.55,789.73,95.68
1744231500.1462100,-1.0,0.0,871.91,685.91,107.41
1744231500.5838200,-1.0,0.0,313.09,595.01,123.57
1744231501.1259800,-1.0,0.11,205.47,484.21,935.21
1744231501.6713900,-1.0,0.34,283.73,371.8,1654.16
1744231502.113680,-1.0,0.41,358.59,301.68,966.61
1744231502.6660800,-1.0,0.02,431.91,2203.41,907.94
1744231503.1258200,-1.0,0.05,1762.22,1550.54,1525.68
1744231503.6685400,-1.0,0.18,88.93,1445.13,344.24
1744231504.1102500,-1.0,0.02,84.72,1328.15,334.02
1744231504.660310,-1.0,-0.36,1602.23,1213.82,319.87
1744231505.1031300,-1.0,0.04,134.61,1116.88,320.98
1744231505.643670,-1.0,0.07,139.14,1008.11,327.48
1744231506.0839900,-1.0,0.17,144.21,926.42,335.08
1744231506.623670,-1.0,0.05,158.28,794.43,336.6
1744231507.1625000,-1.0,-0.33,135.87,683.21,300.98
1744231507.6013700,-1.0,0.07,223.17,592.36,304.38
1744231508.1418700,-1.0,0.46,247.7,471.98,741.07
1744231508.5980700,-1.0,0.01,516.59,1976.52,1504.95
1744231509.1529400,-1.0,0.07,1188.72,1053.13,1234.02
1744231509.611700,-1.0,0.12,1188.72,1467.99,1305.95
1744231510.153860,-1.0,-0.04,244.51,1328.64,214.5
1744231510.59524,-1.0,-0.11,245.21,1246.86,165.4
1744231511.1360500,-1.0,-0.16,263.28,1140.63,155.05
1744231511.5762900,-1.0,-0.22,274.16,1059.96,150.31
1744231512.1168600,-1.0,-0.1,278.53,960.72,156.81
1744231512.6566900,-1.0,0.01,272.69,870.11,175.78
1744231513.0962000,-1.0,0.19,262.79,793.04,188.66
1744231513.6345700,-1.0,0.02,265.9,679.78,179.22
1744231514.0726900,-1.0,0.04,282.05,594.4,177.62
1744231514.6116900,-1.0,0.31,326.62,480.57,377.44
1744231515.1651400,-1.0,0.01,542.19,1568.04,1572.71
1744231515.6112600,-1.0,0.37,550.08,1586.32,353.61
1744231516.1543400,-1.0,0.02,272.73,1425.3,179.38
1744231516.5963600,-1.0,-0.28,181.38,1344.67,179.83
1744231517.1376500,-1.0,0.0,222.27,1227.97,184.37
1744231517.5788500,-1.0,0.08,215.12,1141.86,200.07
1744231518.1189800,-1.0,0.02,214.54,1034.24,202.15
1744231518.6586900,-1.0,0.02,191.2,927.03,210.41
1744231519.0983600,-1.0,0.12,183.75,830.57,208.16
1744231519.637330,-1.0,0.02,185.8,723.85,202.07
1744231520.075370,-1.0,0.02,192.5,628.5,191.73
1744231520.61421,-1.0,0.02,213.81,528.41,171.9
1744231521.1545100,-1.0,0.02,257.39,426.43,789.6
1744231521.5975500,-1.0,0.02,500.23,403.12,941.71
1744231522.1461000,-1.0,0.41,430.72,1736.79,693.02
1744231522.6075800,-1.0,0.02,430.72,1097.33,1398.89
1744231523.1493500,-1.0,0.02,120.42,1243.26,285.12
1744231523.5898600,-1.0,0.02,116.12,1149.75,268.88
1744231524.1301000,-1.0,-0.29,146.91,1049.21,255.8
1744231524.5696500,-1.0,0.01,150.02,965.38,250.69
1744231525.1088300,-1.0,0.01,161.27,858.13,248.4
1744231525.6474000,-1.0,0.07,170.55,754.11,243.66
1744231526.0854900,-1.0,0.01,169.61,666.9,242.23
1744231526.6239400,-1.0,0.01,185.02,565.12,260.99
1744231527.161300,-1.0,0.01,200.56,454.11,282.54
1744231527.6064700,-1.0,0.35,212.95,368.08,1737.65
1744231528.1598800,-1.0,0.41,436.04,1148.65,1400.85
1744231528.6186800,-1.0,0.02,436.04,1685.76,962.89
1744231529.1618900,-1.0,0.02,155.3,1528.63,286.14
1744231529.6049900,-1.0,0.02,138.9,1443.62,287.94
1744231530.1468000,-1.0,0.02,137.18,1310.69,284.67
1744231530.5882200,-1.0,-0.01,159.63,1221.43,279.27
1744231531.130580,-1.0,0.0,258.29,1119.37,255.47
1744231531.5807100,-1.0,-0.29,258.29,1029.78,229.14
1744231532.1208700,-1.0,0.0,287.94,909.41,206.08
1744231532.6619000,-1.0,0.0,327.36,800.32,176.44
1744231533.1014000,-1.0,-0.26,249.63,709.87,147.65
1744231533.6399200,-1.0,0.0,387.95,603.85,128.35
1744231534.0852300,-1.0,0.0,412.53,503.34,1443.01
1744231534.6303900,-1.0,0.0,447.69,393.43,1426.2
1744231535.074970,-1.0,0.46,485.72,299.51,1433.81
1744231535.6301400,-1.0,0.04,586.14,1951.79,1417.7
1744231536.0937200,-1.0,0.01,586.14,1334.16,1571.15
1744231536.6350300,-1.0,0.51,94.78,1196.94,328.21
1744231537.0757900,-1.0,-0.25,121.48,1118.43,302.45
1744231537.6168200,-1.0,-0.13,165.44,1018.91,272.16
1744231538.1567000,-1.0,0.0,160.45,940.32,276.37
1744231538.5972000,-1.0,0.05,165.76,864.88,280.74
1744231539.135960,-1.0,0.02,163.64,750.39,282.34
1744231539.5740100,-1.0,0.03,170.14,657.29,281.68
1744231540.111590,-1.0,0.05,178.36,549.59,270.07
1744231540.6501400,-1.0,0.16,213.19,436.94,509.64
1744231541.0885300,-1.0,0.41,245.95,365.91,543.25
1744231541.6308700,-1.0,0.44,400.22,932.8,464.78
1744231542.0842800,-1.0,0.44,670.04,1596.63,1474.41
1744231542.6270400,-1.0,-0.25,178.48,1459.03,239.89
1744231543.169280,-1.0,-0.18,191.16,1357.14,217.45
1744231543.6113200,-1.0,0.0,190.3,1267.88,261.36
1744231544.155500,-1.0,0.04,179.62,1150.28,228.36
1744231544.5956200,-1.0,0.01,163.6,1054.77,234.05
1744231545.137270,-1.0,0.13,157.46,954.71,252.73
1744231545.5763800,-1.0,0.23,141.8,861.98,247.17
1744231546.1150300,-1.0,0.01,150.63,749.21,238.71
1744231546.6528200,-1.0,-0.2,164.86,638.07,220.68
1744231547.0898200,-1.0,0.0,181.26,551.22,199.99
1744231547.6314300,-1.0,0.02,205.92,450.43,1031.83
1744231548.0722900,-1.0,0.28,230.98,364.48,964.93
1744231548.6197900,-1.0,0.55,306.13,800.28,1518.69
1744231549.1734900,-1.0,0.21,306.13,1419.13,221.66
1744231549.6120800,-1.0,-0.54,169.81,832.95,190.38
1744231550.1534800,-1.0,0.06,176.44,1217.83,238.34
1744231550.5950100,-1.0,0.19,153.29,1134.21,271.34
1744231551.135430,-1.0,0.11,136.24,1032.36,268.48
1744231551.5752400,-1.0,0.01,135.1,938.19,263.98
1744231552.1145900,-1.0,0.01,157.46,836.13,247.13
1744231552.6532700,-1.0,0.02,180.44,739.23,230.65
1744231553.0913800,-1.0,-0.46,218.55,671.11,193.61
1744231553.628990,-1.0,0.0,238.14,549.59,198.84
1744231554.0749200,-1.0,0.46,220.68,456.89,1743.87
1744231554.6203200,-1.0,0.56,236.42,355.73,1736.67
1744231555.1779000,-1.0,0.02,236.42,1675.01,951.69
1744231555.6218800,-1.0,-0.01,250.65,1569.11,214.34
1744231556.164550,-1.0,0.0,253.47,1450.49,155.83
1744231556.6066200,-1.0,-0.19,285.57,1355.14,141.03
1744231557.148200,-1.0,-0.13,306.26,1205.28,130.89
1744231557.5896500,-1.0,0.0,336.06,1159.97,126.88
1744231558.130830,-1.0,0.0,330.46,1042.54,135.59
1744231558.5711100,-1.0,0.0,332.71,947.72,159.75
1744231559.111010,-1.0,0.04,324.25,829.22,179.83
1744231559.6501700,-1.0,0.02,328.54,718.38,182.0
1744231560.0890200,-1.0,0.02,336.47,621.06,186.98
1744231560.6344700,-1.0,0.11,352.87,501.87,1417.53
1744231561.0769100,-1.0,0.29,367.59,405.53,1067.12
1744231561.627280,-1.0,0.6,532.33,1816.32,816.22
1744231562.1743100,-1.0,0.0,242.18,1398.07,944.08
1744231562.6160100,-1.0,-0.29,269.78,1299.0,170.63
1744231563.1582500,-1.0,-0.23,288.43,1194.4,127.53
1744231563.5994200,-1.0,0.0,296.69,1114.91,126.67
1744231564.1395100,-1.0,0.0,298.12,1002.88,129.62
1744231564.5791500,-1.0,0.0,302.45,936.43,134.03
1744231565.1194800,-1.0,0.0,306.42,831.15,136.73
1744231565.6581100,-1.0,0.0,305.85,720.01,139.19
1744231566.0962200,-1.0,0.0,315.91,635.33,138.04
1744231566.6359800,-1.0,0.05,333.86,516.34,399.03
1744231567.0813100,-1.0,0.33,346.25,418.7,1588.57
1744231567.6274300,-1.0,0.53,521.54,1526.17,358.88
1744231568.3710400,-1.0,-0.33,235.15,1442.47,187.15
1744231568.9137300,-1.0,0.0,214.26,1350.68,221.04
1744231569.3554500,-1.0,0.08,196.59,1235.78,228.94
1744231569.8954200,-1.0,0.16,161.92,956.92,240.22
1744231570.3356600,-1.0,0.15,152.15,1025.25,243.78
1744231570.8764700,-1.0,0.01,145.89,923.64,227.01
1744231571.4161200,-1.0,-0.02,162.12,812.01,227.91
1744231571.8548400,-1.0,-0.2,179.67,720.38,219.45
1744231572.392510,-1.0,0.0,182.0,606.63,199.33
1744231572.829220,-1.0,0.0,199.37,514.34,186.04
1744231573.3693200,-1.0,0.46,235.15,413.71,734.44
1744231573.9188900,-1.0,0.45,435.26,1597.24,970.95
1744231574.357390,-1.0,-0.11,260.46,766.54,109.42
1744231574.8958800,-1.0,-0.32,280.13,734.85,102.92
1744231575.3339700,-1.0,-0.18,294.28,698.95,101.65
1744231575.8747100,-1.0,0.0,288.63,1085.23,114.94
1744231576.4147600,-1.0,0.02,285.32,970.7,127.57
1744231576.8541300,-1.0,0.07,280.5,884.55,136.81
1744231577.3935400,-1.0,0.02,279.88,776.52,136.36
1744231577.8319000,-1.0,0.02,281.89,691.55,136.85
1744231578.3724300,-1.0,0.02,279.56,576.41,141.8
1744231579.1244900,-1.0,0.38,298.53,420.01,1644.34
1744231579.6773200,-1.0,0.37,485.35,1355.75,1784.75
1744231580.1290700,-1.0,0.01,1734.5,1553.04,187.68
1744231580.5714500,-1.0,-0.03,242.39,1459.08,158.85
1744231581.1144700,-1.0,-0.23,284.42,1341.44,138.04
1744231581.655960,-1.0,-0.31,312.64,1232.02,135.83
1744231582.097510,-1.0,0.05,391.8,1067.65,149.53
1744231582.6382500,-1.0,0.25,299.27,1030.64,177.38
1744231583.0779900,-1.0,0.02,296.12,929.93,177.54
1744231583.6175700,-1.0,0.0,319.22,814.5,165.76
1744231584.1567600,-1.0,0.02,371.56,695.85,141.84
1744231584.5951800,-1.0,0.02,441.64,627.44,118.25
1744231585.1347600,-1.0,0.02,704.6,528.77,122.83
1744231585.5867500,-1.0,0.2,685.62,1789.78,1029.95
1744231586.1394600,-1.0,0.33,687.46,1368.18,1505.28
1744231586.5808600,-1.0,0.01,294.97,1219.14,162.74
1744231587.1217400,-1.0,-0.31,277.59,1106.0,158.12
1744231587.6627900,-1.0,0.0,263.04,1009.63,198.72
1744231588.102490,-1.0,0.17,250.08,946.41,199.5
1744231588.6418400,-1.0,0.1,237.69,845.09,219.33
1744231589.080510,-1.0,0.03,232.29,761.51,221.17
1744231589.6188000,-1.0,0.02,233.56,638.4,221.09
1744231590.1564500,-1.0,0.12,253.43,534.38,203.87
1744231590.5949800,-1.0,0.36,294.15,455.66,418.95
1744231591.1475700,-1.0,0.23,601.47,1334.24,1600.14
1744231591.610490,-1.0,0.02,601.47,1568.13,1563.55
1744231592.1535800,-1.0,0.02,240.47,1418.19,204.28
1744231592.595140,-1.0,0.02,210.45,1319.07,198.64
1744231593.1366500,-1.0,-0.07,221.04,1210.43,165.97
1744231593.578960,-1.0,-0.29,246.48,1116.3,144.99
1744231594.1190100,-1.0,-0.26,267.33,1012.53,126.06
1744231594.6606600,-1.0,0.0,265.9,892.89,130.89
1744231595.099330,-1.0,0.18,252.08,805.3,140.04
1744231595.6375500,-1.0,0.07,250.2,679.2,135.59
1744231596.0753800,-1.0,0.02,248.64,591.42,135.3
1744231596.6125400,-1.0,0.07,260.71,483.55,127.98
1744231597.1537600,-1.0,0.39,276.12,374.09,920.08
1744231597.6034400,-1.0,0.4,349.27,1273.07,1340.62
1744231598.2050400,-1.0,0.37,349.27,1347.53,169.16
1744231598.6432400,-1.0,-0.34,203.71,764.87,176.23
1744231599.0810700,-1.0,-0.55,243.98,664.03,162.45
1744231599.6218000,-1.0,0.05,254.78,1080.32,205.3
1744231600.161970,-1.0,0.18,203.87,972.62,261.32
1744231600.6055400,-1.0,0.12,813.28,893.38,259.93
1744231601.144810,-1.0,0.11,161.35,784.74,269.5
1744231601.5829100,-1.0,0.01,154.19,691.1,260.09
1744231602.1205900,-1.0,0.01,162.86,581.07,261.93
1744231602.6579600,-1.0,0.07,200.15,474.35,227.83
1744231603.1046400,-1.0,0.16,255.11,455.83,1702.81
1744231603.6662300,-1.0,0.25,255.11,1366.01,1829.9
1744231604.1222900,-1.0,0.02,1695.74,1637.6,862.96
1744231604.6652600,-1.0,0.03,204.16,1487.62,223.33
1744231605.107710,-1.0,0.0,206.57,1385.8,211.6
1744231605.649390,-1.0,-0.25,239.69,1264.08,199.09
1744231606.0985300,-1.0,-0.07,1405.51,1183.98,193.4
1744231606.6391700,-1.0,0.0,266.8,1062.66,186.98
1744231607.0792100,-1.0,0.0,285.24,961.17,192.38
1744231607.619410,-1.0,0.0,214.05,844.19,191.32
1744231608.1584200,-1.0,0.03,313.7,724.14,181.55
1744231608.597100,-1.0,0.02,341.46,638.03,170.79
1744231609.1360200,-1.0,0.04,387.26,518.76,165.64
1744231609.5812800,-1.0,0.23,438.29,443.77,1453.23
1744231610.1354800,-1.0,0.32,545.91,1779.23,1399.91
1744231610.588250,-1.0,0.01,689.22,1389.85,1543.84
1744231611.1319800,-1.0,0.01,230.78,1251.16,220.19
1744231611.5734700,-1.0,0.01,201.34,1158.54,220.92
1744231612.1140600,-1.0,-0.31,223.13,1052.48,209.23
1744231612.6540700,-1.0,0.0,226.32,968.49,203.22
1744231613.0931000,-1.0,0.0,230.29,834.79,203.18
1744231613.6332200,-1.0,0.0,242.88,783.39,204.24
1744231614.071510,-1.0,0.0,249.26,690.2,194.18
1744231614.6108400,-1.0,0.0,266.27,576.37,96.5
1744231615.1494800,-1.0,0.04,299.47,459.34,418.62
1744231615.5884000,-1.0,0.26,319.18,375.52,414.33
1744231616.1301800,-1.0,0.36,395.39,911.82,422.79
1744231616.575480,-1.0,0.36,522.23,1423.5,404.76
1744231617.126720,-1.0,0.01,1584.32,1452.0,320.73
1744231617.568720,-1.0,0.0,98.99,1358.49,303.8
1744231618.1100400,-1.0,-0.22,103.37,1237.05,289.49
1744231618.650650,-1.0,0.0,118.58,1116.92,277.63
1744231619.0904700,-1.0,0.0,119.03,1025.0,264.18
1744231619.629860,-1.0,0.0,127.37,924.29,253.31
1744231620.0691800,-1.0,0.0,143.23,831.8,252.16
1744231620.6074000,-1.0,0.0,154.27,706.44,230.41
1744231621.1462200,-1.0,0.0,166.66,613.37,226.32
1744231621.5834600,-1.0,0.0,170.71,561.89,221.33
1744231622.1205000,-1.0,0.0,189.76,479.71,192.75
1744231622.6619000,-1.0,0.04,224.72,369.92,978.22
1744231623.1025400,-1.0,0.71,250.08,282.79,982.31
1744231623.6572900,-1.0,0.01,1781.16,1450.94,691.88
1744231624.0989400,-1.0,-0.02,171.2,1354.81,162.82
1744231624.6372100,-1.0,-0.22,236.91,717.11,158.16
1744231625.0752500,-1.0,-0.2,283.6,677.57,137.71
1744231625.6127300,-1.0,0.0,287.65,565.57,114.37
1744231626.1523900,-1.0,0.0,304.54,958.88,92.74
1744231626.5916100,-1.0,0.0,376.95,872.48,68.45
1744231627.1303400,-1.0,-0.33,364.85,778.65,44.69
1744231627.5684000,-1.0,0.0,363.26,689.22,43.06
1744231628.1095100,-1.0,0.0,935.74,561.65,68.49
1744231628.6555800,-1.0,0.19,348.74,449.98,1610.98
1744231629.1014000,-1.0,0.62,372.91,347.8,1604.31
1744231629.6529800,-1.0,0.01,880.91,918.12,1600.14
1744231630.1101700,-1.0,0.05,1377.95,1558.97,1232.92
1744231630.6554700,-1.0,0.01,168.63,1406.74,264.26
1744231631.0974400,-1.0,-0.12,172.31,1309.95,251.67
1744231631.6489100,-1.0,0.0,172.31,1190.19,233.88
1744231632.0895900,-1.0,-0.02,241.41,1107.47,219.9
1744231632.629890,-1.0,-0.22,283.11,993.84,193.24
1744231633.070380,-1.0,-0.22,304.25,896.28,182.49
1744231633.609530,-1.0,0.0,319.87,773.33,178.68
1744231634.1481100,-1.0,0.04,340.81,657.25,166.62
1744231634.5868800,-1.0,0.01,365.14,564.18,159.18
